tweet_id,text,rating_numerator,rating_denominator,name,stage,month,year,tweet_url,retweet_count,favourite_count,img_num,p1,p1_dog,p2,p2_dog,p3,p3_dog
788412144018661376,This is Dexter. He breaks hearts for a living. 11,13,10,Dexter,,10,2016,https://t.co/4DhSsC1W7S,5990,16060,1,Golden Retriever,True,Labrador Retriever,True,Brittany Spaniel,True
788178268662984705,Atlas is back and this time he's got doggles. Still 13,13,10,None,,10,2016,https://t.co/s7MgFWDySc,2488,8100,2,Samoyed,True,Pomeranian,True,Arctic Fox,False
788150585577050112,This is Leo. He's a golden chow. Rather h,13,10,Leo,,10,2016,https://t.co/xosHjFzVXc,1510,6865,3,Chow,True,Pomeranian,True,Chihuahua,True
788039637453406209,Did... did they pick out that license plate? 12,13,10,None,,10,2016,https://t.co/lRmUUOxgbQ,1535,6867,1,Beach Wagon,False,Minivan,False,Limousine,False
787810552592695296,This is Frank. He wears sunglasses and walks himself. 11,13,10,Frank,,10,2016,https://t.co/pNNjBtHWPc,3540,9717,2,Pug,True,French Bulldog,True,English Setter,True
787717603741622272,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13,13,10,Tonks,puppo,10,2016,https://t.co/i622ZbWkUp,3240,11416,3,German Shepherd,True,Malinois,True,Kelpie,True
787397959788929025,This is Moose. He's rather h,13,10,Moose,,10,2016,https://t.co/lHVHGdDzb3,3300,12120,1,Chihuahua,True,Toy Terrier,True,Miniature Pinscher,True
787322443945877504,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h,10,10,Lincoln,,10,2016,https://t.co/lsrR83SiVp,2032,8726,1,Seat Belt,False,Golden Retriever,True,Dingo,False
786963064373534720,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h,13,10,Rory,,10,2016,https://t.co/ibj5g6xaAj,9327,29725,1,Golden Retriever,True,Saluki,True,Labrador Retriever,True
786709082849828864,This is Logan,13,10,Logan,,10,2016,https://t.co/yBO5wuqaPS,7069,20296,1,Pomeranian,True,Persian Cat,False,Chow,True
786664955043049472,"""Honestly Kathleen I just want more Ken Bone"" 12",13,10,None,,10,2016,https://t.co/HmlEvAMP4r,2996,11957,1,Leonberg,True,Keeshond,True,Pomeranian,True
786595970293370880,This is Dale. He's a real spookster. Did me quite the frighten. 11,13,10,Dale,,10,2016,https://t.co/L8BWDD4oBX,3601,10497,1,Pembroke,True,Cardigan,True,Chow,True
786363235746385920,This is Rizzo. He has many talents. A true renaissance doggo. 13,13,10,Rizzo,doggo,10,2016,https://t.co/TVXpEJB7Wn,4072,12189,1,Golden Retriever,True,Labrador Retriever,True,Saluki,True
786233965241827333,This is Mattie. She's extremely dangerous. Will bite your h,13,10,Mattie,,10,2016,https://t.co/78c9W8kLFh,5571,17178,1,Labrador Retriever,True,Schipperke,True,Staffordshire Bullterrier,True
785927819176054784,This is Lucy. She's strives to be the best potato she can be. 12,13,10,Lucy,,10,2016,https://t.co/lntsj7Fc4Y,3652,12696,1,Teddy,False,Toy Poodle,True,Chow,True
785872687017132033,Meet Rusty. He appears to be rather h,13,10,Rusty,,10,2016,https://t.co/1j9kLGb4wV,2130,7489,1,Great Pyrenees,True,Golden Retriever,True,Pekinese,True
785639753186217984,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10,10,10,Pinot,doggo,10,2016,https://t.co/f2wmLZTPHd,2561,8735,1,Porcupine,False,Sea Urchin,False,Echidna,False
785533386513321988,This is Dallas. Her tongue is ridiculous. 11,13,10,Dallas,,10,2016,https://t.co/h4jhlH4EyG,2334,10183,2,Miniature Pinscher,True,Black-And-Tan Coonhound,True,Rottweiler,True
785264754247995392,This is Doc. He requested to be carried around like that. 12,13,10,Doc,,10,2016,https://t.co/mWYACm4qnx,1911,8128,1,Teddy,False,Cradle,False,Chow,True
785170936622350336,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11,13,10,Hero,,10,2016,https://t.co/cubFg7F4qQ,5639,13491,2,Seat Belt,False,Eskimo Dog,True,Samoyed,True
784826020293709826,This is Rusty. He's going D1 for sure. Insane vertical. 13,13,10,Rusty,,10,2016,https://t.co/AsykOwMrXQ,3712,11310,1,Chow,True,Binoculars,False,Irish Setter,True
784517518371221505,This is Frankie. He has yet to learn how to control his tongue. 11,13,10,Frankie,,10,2016,https://t.co/p6fgYe2dB6,2970,10039,2,Malamute,True,Eskimo Dog,True,Siberian Husky,True
784431430411685888,This is Stormy. He's curly af. Already pupared for Coachella next year. 12,13,10,Stormy,,10,2016,https://t.co/PHA1vtqqpt,1491,6329,1,Miniature Poodle,True,Toy Poodle,True,Standard Poodle,True
783839966405230592,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13,13,10,Riley,,10,2016,https://t.co/8TCQcsZCZ8,12643,33689,1,Quilt,False,Siamese Cat,False,Three-Toed Sloth,False
783821107061198850,This is Mairi. She has mastered the art of camouflage. 12,13,10,Mairi,,10,2016,https://t.co/STcPjiNAHp,2269,8209,1,Lakeland Terrier,True,Golden Retriever,True,Standard Poodle,True
783695101801398276,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12,13,10,Loomis,,10,2016,https://t.co/kCRKlFg4AY,3737,11650,3,Chow,True,Golden Retriever,True,Australian Terrier,True
783466772167098368,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11,13,10,Finn,,10,2016,https://t.co/s8W8Del9HQ,2608,9468,1,Chihuahua,True,Miniature Pinscher,True,Toy Terrier,True
783391753726550016,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13,13,10,Godi,,10,2016,https://t.co/BO936YdJdi,6441,18908,4,Norwegian Elkhound,True,Cairn,True,Keeshond,True
783334639985389568,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12,13,10,Dave,,10,2016,https://t.co/nfprKAXqwu,13616,32651,2,Cardigan,True,Shetland Sheepdog,True,Pembroke,True
783085703974514689,This is Earl. He can't catch. Did his best tho. 11,13,10,Earl,,10,2016,https://t.co/IsqyvbjFgM,2565,9112,1,Chesapeake Bay Retriever,True,Airedale,True,Boxer,True
782969140009107456,This is Cali. She arrived preassembled. Convenient af. 12,13,10,Cali,,10,2016,https://t.co/vOBV1ZqVcX,8521,26949,1,Seat Belt,False,Golden Retriever,True,Labrador Retriever,True
782747134529531904,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11,13,10,Deacon,doggo,10,2016,https://t.co/C6fUMnHt1H,1604,8310,1,Golden Retriever,True,Otterhound,True,Clumber,True
782722598790725632,This is Penny. She fought a bee and the bee won. 10,10,10,Penny,,10,2016,https://t.co/zrMVdfFej6,6238,19250,1,Irish Setter,True,Golden Retriever,True,Seat Belt,False
782598640137187329,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11,13,10,Timmy,,10,2016,https://t.co/BIUchFwHqn,2184,8694,1,Malamute,True,Tibetan Mastiff,True,Eskimo Dog,True
782305867769217024,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12,13,10,Sampson,doggo,10,2016,https://t.co/pgVKxRw0s1,6470,18630,1,Briard,True,Soft-Coated Wheaten Terrier,True,Lhasa,True
781955203444699136,This is Chipson. He weighed in at .3 ounces and is officially super h,13,10,Chipson,,9,2016,https://t.co/FjEsk7A1JV,3920,12357,1,Pool Table,False,Dining Table,False,Microwave,False
781661882474196992,Who keeps sending in pictures without dogs in them? This needs to stop. 5,13,10,None,,9,2016,https://t.co/ELqelxWMrC,3129,11634,1,Pembroke,True,Golden Retriever,True,Collie,True
781524693396357120,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12,13,10,None,,9,2016,https://t.co/ya7bviQUUf,6426,23163,1,Tennis Ball,False,Chesapeake Bay Retriever,True,Labrador Retriever,True
781251288990355457,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11,13,10,Oakley,,9,2016,https://t.co/xIYsa6LPA4,2458,9428,2,Mexican Hairless,True,Italian Greyhound,True,Seat Belt,False
781163403222056960,We normally don't rate lobsters,10,10,None,,9,2016,https://t.co/YkHc7U7uUy,3168,10895,1,Shetland Sheepdog,True,Collie,True,Border Collie,True
780931614150983680,I want to finally rate this iconic puppo who thinks the parade is all for him. 13,13,10,None,puppo,9,2016,https://t.co/5dUYOu4b8d,8536,24192,1,Padlock,False,Necklace,False,Chain,False
780858289093574656,This is Dash. He's very stylish,10,10,Dash,,9,2016,https://t.co/YElO4hvXI6,2328,8033,1,Chesapeake Bay Retriever,True,Sussex Spaniel,True,Kelpie,True
780800785462489090,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11,13,10,Koda,,9,2016,https://t.co/KQzSR8eCsw,1505,6141,2,Siberian Husky,True,Eskimo Dog,True,Pembroke,True
780601303617732608,Meet Hercules. He can have whatever he wants for the rest of eternity. 12,13,10,Hercules,,9,2016,https://t.co/mH0IOyFdIG,3839,13525,1,Saint Bernard,True,Cardigan,True,English Springer,True
780543529827336192,Here's a perturbed super floof. 12,13,10,None,,9,2016,https://t.co/VG095mi09Q,2032,7040,1,Golden Retriever,True,Labrador Retriever,True,Tibetan Mastiff,True
780459368902959104,This is Bear. Don't worry,13,10,Bear,,9,2016,https://t.co/coi4l1T2Sm,1224,5892,1,Great Dane,True,German Shepherd,True,Bull Mastiff,True
780192070812196864,We only rate dogs. Pls stop sending in non,13,10,None,,9,2016,https://t.co/zHIqpM5Gni,2589,9712,1,Vizsla,True,Mongoose,False,Hatchet,False
779834332596887552,This is Scout. He really wants to kiss himself. H,13,10,Scout,,9,2016,https://t.co/x0gV2Ck3AD,8237,21252,1,Golden Retriever,True,Cocker Spaniel,True,Great Pyrenees,True
779377524342161408,Have you ever seen such a smol pupper? Portable af. 12,13,10,None,pupper,9,2016,https://t.co/KsqaIzlQ12,3613,9831,1,Sundial,False,Cash Machine,False,Maze,False
779123168116150273,This is Reggie. He hugs everyone he meets. 12,13,10,Reggie,,9,2016,https://t.co/uMfhduaate,4207,13206,1,Toy Poodle,True,Soft-Coated Wheaten Terrier,True,Cocker Spaniel,True
779056095788752897,Everybody drop what you're doing and look at this dog. 13,13,10,None,,9,2016,https://t.co/I1bJUzUEW5,5247,16500,1,Chihuahua,True,Toy Terrier,True,Kelpie,True
778990705243029504,This is Jay. He's really h,13,10,Jay,,9,2016,https://t.co/vyx1X5eyWI,8437,22342,2,Cocker Spaniel,True,Labrador Retriever,True,Chihuahua,True
778748913645780993,This is Mya ,13,10,Mya,,9,2016,https://t.co/1dpEuALnY0,1562,7717,1,Staffordshire Bullterrier,True,Boxer,True,American Staffordshire Terrier,True
778650543019483137,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10",10,10,Strider,,9,2016,https://t.co/KYZkPuiC1l,1729,6430,1,German Shepherd,True,Malinois,True,Kelpie,True
778624900596654080,This is Penny. She's a sailor pup. 11,13,10,Penny,,9,2016,https://t.co/0rRxyBQt32,1176,5177,2,Airedale,True,Irish Terrier,True,Lakeland Terrier,True
778408200802557953,RIP Loki. Thank you for the good times. You will be missed by many. 14,13,10,None,,9,2016,https://t.co/gJKD9pst5A,5023,15135,3,Pembroke,True,Cardigan,True,Beagle,True
778383385161035776,This is Nala. She's a future Dogue model. Won't respond to my texts. 13,13,10,Nala,,9,2016,https://t.co/zP1IvAATWv,1271,6515,1,Collie,True,Borzoi,True,Border Collie,True
778286810187399168,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11,13,10,Stanley,,9,2016,https://t.co/hhTfnPrWfb,3836,11576,1,Boston Bull,True,Pug,True,Muzzle,False
778039087836069888,Evolution of a pupper yawn featuring Max. 12,13,10,None,pupper,9,2016,https://t.co/t8Y4x9DmVD,3065,9417,2,German Shepherd,True,Malinois,True,Norwegian Elkhound,True
778027034220126208,This is Sophie. She's a Jubilant Bush Pupper. Super h,13,10,Sophie,pupper,9,2016,https://t.co/QFaUiIHxHq,1885,7320,1,Clumber,True,Cocker Spaniel,True,Lhasa,True
777885040357281792,This is Wesley. He's clearly trespassing. Seems rather h,13,10,Wesley,,9,2016,https://t.co/pL7wbMRW7M,1893,7078,1,Afghan Hound,True,Basset,True,Siberian Husky,True
777684233540206592,"""Yep... just as I suspected. You're not flossing."" 12",13,10,None,,9,2016,https://t.co/SuXcI9B7pQ,3403,12518,1,Cocker Spaniel,True,Golden Retriever,True,Otterhound,True
777621514455814149,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12,13,10,Derek,,9,2016,https://t.co/BnVTMtUeI3,2910,9742,1,Chow,True,Norwich Terrier,True,Pomeranian,True
777189768882946048,This is Jeffrey. He's being held so he doesn't fly away. 12,13,10,Jeffrey,,9,2016,https://t.co/d3aLyCykn7,4999,15921,2,Chihuahua,True,Mexican Hairless,True,Hog,False
776813020089548800,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12,13,10,Solomon,,9,2016,https://t.co/nFqLaOLUQA,1405,5444,1,Toy Poodle,True,Miniature Poodle,True,Standard Poodle,True
776477788987613185,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11,13,10,Huck,pupper,9,2016,https://t.co/iJE3F0VozW,3249,9858,1,Labrador Retriever,True,Chesapeake Bay Retriever,True,Paintbrush,False
776218204058357768,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13,13,10,None,floofer,9,2016,https://t.co/nzqTNw0744,18497,33345,1,Samoyed,True,Pomeranian,True,Keeshond,True
776201521193218049,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10,10,10,O,,9,2016,https://t.co/Pq150LeRaC,2919,10681,1,Rottweiler,True,Black-And-Tan Coonhound,True,Bloodhound,True
776113305656188928,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11,13,10,Sampson,pupper,9,2016,https://t.co/FYT9QBEnKG,5068,13102,1,Mousetrap,False,Black Widow,False,Paddlewheel,False
776088319444877312,I can't tap the screen to make the hearts appear fast enough. 10,10,10,None,,9,2016,https://t.co/wOhuABgj6I,179,2045,3,Web Site,False,Pug,True,Menu,False
775842724423557120,This is Blue. He was having an average day until his owner told him about Bront. 12,13,10,Blue,,9,2016,https://t.co/saRYTcxQeH,3116,13022,2,Chow,True,Bath Towel,False,French Bulldog,True
775733305207554048,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11,13,10,Anakin,doggo,9,2016,https://t.co/9CcBSxCXXG,4627,15413,1,Long-Horned Beetle,False,Ox,False,Rhinoceros Beetle,False
775729183532220416,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13,13,10,None,,9,2016,https://t.co/J39lT3b0rH,5302,14361,1,Web Site,False,Hand-Held Computer,False,Menu,False
775364825476165632,This is Finley. He's an independent doggo still adjusting to life on his own. 11,13,10,Finley,doggo,9,2016,https://t.co/7FNcBaKbci,3472,8295,3,Beagle,True,Chihuahua,True,Pembroke,True
775085132600442880,This is Tucker. He would like a hug. 13,13,10,Tucker,,9,2016,https://t.co/wdgY9oHPrT,5488,17281,1,Chow,True,Golden Retriever,True,Pomeranian,True
774757898236878852,This is Finley. She's a Beneboop Cumbersplash. 12,13,10,Finley,,9,2016,https://t.co/dS8SCbNF9P,2035,9462,1,Toy Poodle,True,Miniature Poodle,True,Lakeland Terrier,True
774639387460112384,This is Sprinkles. He's trapped in light jail. 10,10,10,Sprinkles,,9,2016,https://t.co/4s5Xlijogu,2013,7508,1,Walker Hound,True,Basenji,True,Ibizan Hound,True
774314403806253056,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14,13,10,None,,9,2016,https://t.co/7oQ1wpfxIH,6478,24167,3,Eskimo Dog,True,Siberian Husky,True,Saluki,True
773985732834758656,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11,13,10,Winnie,pupper,9,2016,https://t.co/RFWtDqTnAz,4492,11925,4,Giant Panda,False,Fur Coat,False,Pug,True
773922284943896577,This is Heinrich ,13,10,Heinrich,,9,2016,https://t.co/G56ikYAqFg,1999,7110,1,Pomeranian,True,Samoyed,True,Chow,True
773704687002451968,This is Loki. He knows he's adorable. One ear always pupared. 12,13,10,Loki,,9,2016,https://t.co/OqNggd4Oio,1891,7317,2,Silky Terrier,True,Yorkshire Terrier,True,Airedale,True
773670353721753600,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho ,10,10,Shakespeare,,9,2016,https://t.co/rA8WUVOLBr,1501,5935,1,Old English Sheepdog,True,Maltese Dog,True,Soft-Coated Wheaten Terrier,True
773547596996571136,This is Chelsea. She forgot how to dog. 11,13,10,Chelsea,pupper,9,2016,https://t.co/nBJ5RE4yHb,7126,24553,1,Norwegian Elkhound,True,Chesapeake Bay Retriever,True,Malamute,True
773308824254029826,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12,13,10,Bungalo,,9,2016,https://t.co/0Fcft7jl4N,8640,25846,1,Shopping Cart,False,Labrador Retriever,True,Shopping Basket,False
773247561583001600,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10,10,10,Chip,,9,2016,https://t.co/hG5WYT9ECn,3699,10414,1,Seat Belt,False,Miniature Pinscher,True,Brabancon Griffon,True
773191612633579521,This is Grey. He's the dogtor in charge of your checkpup today. 12,13,10,Grey,,9,2016,https://t.co/9HEVPJEioD,4736,11117,1,Blenheim Spaniel,True,Shih-Tzu,True,Welsh Springer Spaniel,True
772877495989305348,You need to watch these two doggos argue through a cat door. Both 11,13,10,None,,9,2016,https://t.co/qEP31epKEV,4501,9555,1,Tabby,False,Norwegian Elkhound,True,Wombat,False
772826264096874500,Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright ,13,10,Roosevelt,,9,2016,https://t.co/7CQkn3gHOQ,2669,8842,1,Basset,True,Walker Hound,True,Beagle,True
772581559778025472,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10,10,10,,,9,2016,https://t.co/8lpAGaZRFn,1968,7192,3,Newfoundland,True,Border Collie,True,Saint Bernard,True
772193107915964416,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12,13,10,Willem,pupper,9,2016,https://t.co/Dp0s7MRIHK,1612,6665,1,Pembroke,True,Chihuahua,True,Pekinese,True
772152991789019136,Here's a couple rufferees making sure all the sports are played fairly today. Both 10,10,10,None,,9,2016,https://t.co/H9yjI9eo3A,1300,4181,2,Golden Retriever,True,Irish Setter,True,Vizsla,True
772117678702071809,Meet Jack. He's a Clemson pup. Appears to be rather h,13,10,Jack,,9,2016,https://t.co/GHOfbTVQti,848,4165,1,Labrador Retriever,True,Beagle,True,Golden Retriever,True
772114945936949249,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10,10,10,Finn,,9,2016,https://t.co/CbtNfecWiT,546,3005,1,Chihuahua,True,Toy Terrier,True,Italian Greyhound,True
772102971039580160,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11,13,10,Penny,,9,2016,https://t.co/B2f3XkGU5c,1065,4448,1,Pembroke,True,Cardigan,True,Shetland Sheepdog,True
771770456517009408,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11,13,10,Davey,,9,2016,https://t.co/E6bGWf9EOm,3924,13356,1,Papillon,True,Collie,True,Border Collie,True
771500966810099713,This is Dakota. He's just saying hi. That's all. 12,13,10,Dakota,,9,2016,https://t.co/1tWe5zZoHv,3018,9167,1,Labrador Retriever,True,Golden Retriever,True,Soccer Ball,False
771380798096281600,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11,13,10,Fizz,,9,2016,https://t.co/sPB5JMnWBn,5912,11746,1,Collie,True,Border Collie,True,English Springer,True
771136648247640064,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11,13,10,Dixie,,9,2016,https://t.co/8VEDZKHddR,3357,10223,1,Bathtub,False,Golden Retriever,True,Tub,False
771102124360998913,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12,13,10,Charlie,,8,2016,https://t.co/K5Jo7QRCvA,1663,6898,1,Labrador Retriever,True,Pug,True,Staffordshire Bullterrier,True
771014301343748096,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7,13,10,None,,8,2016,https://t.co/OJZQ6I4gGd,1782,7032,1,Meerkat,False,Doormat,False,Macaque,False
770787852854652928,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10,10,10,Winston,,8,2016,https://t.co/d0QEbp78Yi,1415,5498,1,Bernese Mountain Dog,True,Greater Swiss Mountain Dog,True,Entlebucher,True
770772759874076672,This is Sebastian. He's super h,13,10,Sebastian,,8,2016,https://t.co/lqr0NdtwQo,1626,5749,1,Chow,True,Golden Retriever,True,Pomeranian,True
770655142660169732,We only rate dogs. Pls stop sending in non,13,10,,,8,2016,https://t.co/qlUDuPoE3d,2013,8130,1,Madagascar Cat,False,Skunk,False,Paper Towel,False
770414278348247044,Meet Al Cabone. He's a gangsta puppa. Rather h,13,10,Al,,8,2016,https://t.co/OUwWbEKOUV,2390,6987,1,Maillot,False,Maillot,False,Golden Retriever,True
770293558247038976,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10,10,10,Jackson,,8,2016,https://t.co/3fEPpj0KYw,1718,6923,1,Italian Greyhound,True,Mexican Hairless,True,Whippet,True
770069151037685760,Say hello to Carbon. This is his first time swimming. He's having a h,10,10,Carbon,,8,2016,https://t.co/mADHGenzFS,2651,8385,1,Boston Bull,True,American Staffordshire Terrier,True,Staffordshire Bullterrier,True
769940425801170949,This is Klein. These pics were taken a month apart. He knows he's a stud now. 12,13,10,Klein,,8,2016,https://t.co/guDkLrX8zV,11131,34948,1,Miniature Pinscher,True,Chihuahua,True,Staffordshire Bullterrier,True
769695466921623552,This is Titan. He's trying to make friends. Offering up his favorite stick. 13,13,10,Titan,,8,2016,https://t.co/vhrkz0dK4v,1926,7101,1,Pug,True,Muzzle,False,Kuvasz,True
769212283578875904,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12,13,10,DonDon,,8,2016,https://t.co/OCYLz3fjVE,1969,5980,1,Golden Retriever,True,Pekinese,True,Cocker Spaniel,True
768970937022709760,This is Kirby. His bowl weighs more than him. 12,13,10,Kirby,,8,2016,https://t.co/UlB2mzw3Xs,7574,16017,1,Pomeranian,True,Golden Retriever,True,Mousetrap,False
768855141948723200,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11,13,10,Jesse,,8,2016,https://t.co/1BxxcdVNJ8,1034,4660,1,Chow,True,Brabancon Griffon,True,Rottweiler,True
768609597686943744,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10,10,10,Lou,,8,2016,https://t.co/dZPMLresEr,1382,4580,1,Basenji,True,Italian Greyhound,True,Whippet,True
768596291618299904,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12,13,10,Oakley,,8,2016,https://t.co/J2AJdyxglH,1473,5592,1,Great Pyrenees,True,Golden Retriever,True,Labrador Retriever,True
768473857036525572,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11,13,10,Chevy,,8,2016,https://t.co/goy9053wC7,3958,15110,1,Labrador Retriever,True,Chesapeake Bay Retriever,True,Kelpie,True
768193404517830656,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8,13,10,Gerald,doggo,8,2016,https://t.co/WmczvjCWJq,4080,12157,1,Lion,False,Ram,False,Cheetah,False
767884188863397888,This is Tito. He's on the lookout. Nobody knows for what. 10,10,10,Tito,,8,2016,https://t.co/Qai481H6RA,1634,5309,3,Coral Reef,False,Cliff,False,Lakeside,False
767754930266464257,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11,13,10,Philbert,,8,2016,https://t.co/Nb68IsVb9O,6221,17814,1,Vizsla,True,Fountain,False,Chesapeake Bay Retriever,True
767500508068192258,This is Louie. He's making quite a h,13,10,Louie,,8,2016,https://t.co/Z2g2YWPzX2,2688,8295,1,Chow,True,Golden Retriever,True,Norfolk Terrier,True
767191397493538821,I don't know any of the backstory behind this picture but for some reason I'm crying. 13,13,10,None,doggo,8,2016,https://t.co/QOKZdus9TT,4406,13643,1,Patio,False,Boathouse,False,Pier,False
767122157629476866,This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13,13,10,Rupert,,8,2016,https://t.co/IEARC2sRzC,3261,11227,2,Toy Poodle,True,Miniature Poodle,True,Irish Terrier,True
766793450729734144,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10,10,10,Rufus,,8,2016,https://t.co/exrRjjJqeO,1565,5650,1,Beagle,True,Basset,True,Bloodhound,True
766693177336135680,This is Brudge. He's a Doberdog. Going to be h,13,10,Brudge,,8,2016,https://t.co/cTlHjEUNK8,918,4484,1,Doberman,True,Vizsla,True,Rhodesian Ridgeback,True
766423258543644672,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9,13,10,Shadoe,,8,2016,https://t.co/Tytt15VquG,1825,6671,2,Keeshond,True,Pomeranian,True,Norwegian Elkhound,True
766313316352462849,This is Oscar. He has legendary eyebrows and he h,13,10,Oscar,,8,2016,https://t.co/xuxZoObmF0,2166,7493,1,Toy Poodle,True,Miniature Poodle,True,Cocker Spaniel,True
766069199026450432,This is Juno. She can see your future. 12,13,10,Juno,,8,2016,https://t.co/Z69mShifuk,1003,4765,1,Redbone,True,Beagle,True,Basset,True
766008592277377025,This is Angel. She stole the @ShopWeRateDogs shirt from her owner. Fits pretty well actually. 11,13,10,Angel,,8,2016,https://t.co/jaivZ1dcUL,571,4149,1,Welsh Springer Spaniel,True,Basset,True,Brittany Spaniel,True
765719909049503744,This is Brat. He has a hard time being ferocious so his owner helps out. H,13,10,Brat,,8,2016,https://t.co/soxdNqZDZ2,2475,8021,1,Golden Retriever,True,Labrador Retriever,True,Border Terrier,True
765669560888528897,This is Tove. She's a Balsamic Poinsetter. Surprisingly deadly. 12,13,10,Tove,,8,2016,https://t.co/t6RvnVEdRR,1407,5760,1,Beagle,True,Walker Hound,True,Basset,True
765395769549590528,This is my dog. Her name is Zoey. She knows I've been rating other dogs. She's not happy. 13,13,10,,,8,2016,https://t.co/ep1NkYoiwB,3127,20539,1,Pembroke,True,Cardigan,True,Shetland Sheepdog,True
765371061932261376,This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11,13,10,Louie,pupper,8,2016,https://t.co/w2qDmoTIZ5,2475,7842,2,Golden Retriever,True,Labrador Retriever,True,Kuvasz,True
765222098633691136,This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10,10,10,Gromit,,8,2016,https://t.co/eSvz4EapHH,3914,12902,1,Dalmatian,True,Whippet,True,American Staffordshire Terrier,True
764857477905154048,This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12,13,10,Aubie,,8,2016,https://t.co/cBIFBsCRz6,2029,7099,1,Bernese Mountain Dog,True,Appenzeller,True,Entlebucher,True
764259802650378240,This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both 10,10,10,Kota,,8,2016,https://t.co/Q1v9BZylvZ,1745,6718,1,German Shepherd,True,Malinois,True,Kelpie,True
763837565564780549,This is Alfie. He's touching a butt. Couldn't be happier. 11,13,10,Alfie,,8,2016,https://t.co/gx3xF5mZbo,4858,14041,1,Malamute,True,Jean,False,Keeshond,True
763183847194451968,This is Clark. He collects teddy bears. It's absolutely h,13,10,Clark,,8,2016,https://t.co/EDMcwt86fU,1702,6004,1,Miniature Poodle,True,Toy Poodle,True,Teddy,False
